Compound,Model ID,Energy,nRot
PubChem-71591327,1,-11.0,9
PubChem-129831118,1,-11.0,8
PubChem-137167880,1,-11.0,5
PubChem-49791957,1,-11.0,3
PubChem-101937309,1,-11.0,3
PubChem-46190869,1,-11.0,5
PubChem-5745358,1,-11.0,4
PubChem-25146993,1,-11.0,10
PubChem-100929805,1,-11.0,9
PubChem-86670352,1,-11.0,9
PubChem-70027050,1,-11.0,8
PubChem-51521845,1,-11.0,3
PubChem-132941754,1,-11.0,11
PubChem-17755045,1,-11.0,25
PubChem-131835942,1,-11.0,14
PubChem-72712217,1,-11.0,10
PubChem-95224446,1,-11.0,11
PubChem-23628203,1,-11.0,9
PubChem-124931199,1,-11.0,3
PubChem-71473555,1,-11.0,8
PubChem-19949146,1,-11.0,15
PubChem-24068872,1,-11.0,14
PubChem-11803626,1,-11.0,21
PubChem-69480457,1,-11.0,9
PubChem-90794713,1,-11.0,7
PubChem-5476479,1,-11.0,13
PubChem-131833290,1,-11.0,6
PubChem-44259377,1,-11.0,5
PubChem-21721993,1,-11.0,4
PubChem-68198188,1,-11.0,6
PubChem-23958041,1,-11.0,12
PubChem-59154920,1,-11.0,18
PubChem-137255781,1,-11.0,16
PubChem-129313737,1,-11.0,17
PubChem-60093719,1,-11.0,4
PubChem-10417418,1,-11.0,7
PubChem-124905131,1,-11.0,9
PubChem-132199920,1,-11.0,16
PubChem-102078602,1,-10.9,15
PubChem-57547531,1,-10.9,8
PubChem-70025305,1,-10.9,7
PubChem-102032523,1,-10.9,7
PubChem-58059776,1,-10.9,7
PubChem-60108074,1,-10.9,11
PubChem-136601167,1,-10.9,8
PubChem-11801210,1,-10.9,10
PubChem-91250165,1,-10.9,9
PubChem-102244728,1,-10.9,6
PubChem-42607576,1,-10.9,14
PubChem-9988379,1,-10.9,9
PubChem-25110931,1,-10.9,9
PubChem-101585379,1,-10.9,2
PubChem-14681461,1,-10.9,5
PubChem-21575207,1,-10.9,6
PubChem-136215642,1,-10.9,12
PubChem-44257796,1,-10.9,4
PubChem-44273598,1,-10.9,8
PubChem-70946277,1,-10.9,7
PubChem-137293330,1,-10.9,11
PubChem-22524315,1,-10.9,5
PubChem-134319822,1,-10.9,13
PubChem-1311869,1,-10.9,8
PubChem-76966408,1,-10.9,13
PubChem-131831506,1,-10.9,9
PubChem-71225127,1,-10.9,18
PubChem-11767109,1,-10.9,9
PubChem-24205531,1,-10.9,21
PubChem-135272406,1,-10.9,7
PubChem-95861310,1,-10.9,4
PubChem-20831111,1,-10.9,4
PubChem-122705772,1,-10.9,17
PubChem-137488326,1,-10.9,10
PubChem-11966833,1,-10.9,10
PubChem-131838951,1,-10.9,4
PubChem-20052384,1,-10.9,13
PubChem-101405809,1,-10.9,16
PubChem-119080917,1,-10.9,12
PubChem-5326151,1,-10.9,7
PubChem-101596089,1,-10.9,8
PubChem-136443896,1,-10.9,20
PubChem-44463966,1,-10.9,7
PubChem-91445605,1,-10.9,7
PubChem-11170605,1,-10.9,15
PubChem-50906729,1,-10.9,16
PubChem-25151110,1,-10.9,14
PubChem-42638802,1,-10.9,8
PubChem-131835733,1,-10.9,7
PubChem-101525349,1,-10.9,14
PubChem-44273491,1,-10.9,7
PubChem-53378400,1,-10.9,14
PubChem-59576009,1,-10.9,8
PubChem-44257913,1,-10.9,5
PubChem-101688370,1,-10.9,9
PubChem-53380926,1,-10.9,5
PubChem-121421057,1,-10.9,10
PubChem-68280890,1,-10.9,10
PubChem-11318712,1,-10.9,10
PubChem-10768291,1,-10.9,7
PubChem-89806419,1,-10.9,11
PubChem-117640304,1,-10.9,4
PubChem-12044363,1,-10.9,5
PubChem-91111956,1,-10.9,9
PubChem-44258061,1,-10.9,4
PubChem-68043906,1,-10.9,13
PubChem-136169369,1,-10.9,18
PubChem-46783780,1,-10.9,12
PubChem-89607044,1,-10.9,5
PubChem-102276951,1,-10.9,13
PubChem-25016561,1,-10.9,15
PubChem-132028919,1,-10.9,14
PubChem-132200386,1,-10.9,3
PubChem-46175266,1,-10.9,7
PubChem-135268965,1,-10.9,10
PubChem-184999,1,-10.8,5
PubChem-102596096,1,-10.8,7
PubChem-11354834,1,-10.8,15
PubChem-70306710,1,-10.8,11
PubChem-71156868,1,-10.8,8
PubChem-101010990,1,-10.8,10
PubChem-69862631,1,-10.8,7
PubChem-19948837,1,-10.8,12
PubChem-137148970,1,-10.8,8
PubChem-136045227,1,-10.8,18
PubChem-44257931,1,-10.8,5
PubChem-137634547,1,-10.8,4
PubChem-51136494,1,-10.8,9
PubChem-71676132,1,-10.8,6
PubChem-91401599,1,-10.8,4
PubChem-24978601,1,-10.8,12
PubChem-44258321,1,-10.8,5
PubChem-19942785,1,-10.8,16
PubChem-45485201,1,-10.8,11
PubChem-11757982,1,-10.8,13
PubChem-118356170,1,-10.8,10
PubChem-124086174,1,-10.8,10
PubChem-95223234,1,-10.8,8
PubChem-129716505,1,-10.8,12
PubChem-16043237,1,-10.8,4
PubChem-60059423,1,-10.8,16
PubChem-25244804,1,-10.8,6
PubChem-122165044,1,-10.8,2
PubChem-59667968,1,-10.8,16
PubChem-10142809,1,-10.8,11
PubChem-136612691,1,-10.8,21
PubChem-88956502,1,-10.8,12
PubChem-60148930,1,-10.8,15
PubChem-44366635,1,-10.8,7
PubChem-129833272,1,-10.8,1
PubChem-100959657,1,-10.8,3
PubChem-130392114,1,-10.8,3
PubChem-102257014,1,-10.8,4
PubChem-21161135,1,-10.8,4
PubChem-57403468,1,-10.8,14
PubChem-90813571,1,-10.8,4
PubChem-88558425,1,-10.8,20
PubChem-78401066,1,-10.8,9
PubChem-98774689,1,-10.8,9
PubChem-90971193,1,-10.8,5
PubChem-25013110,1,-10.8,26
PubChem-25182466,1,-10.8,10
PubChem-93473133,1,-10.8,10
PubChem-69344988,1,-10.8,13
PubChem-88576532,1,-10.8,20
PubChem-44283573,1,-10.8,15
PubChem-135431273,1,-10.8,4
PubChem-42638457,1,-10.8,10
PubChem-137078077,1,-10.8,4
PubChem-44325589,1,-10.8,6
PubChem-101803816,1,-10.8,9
PubChem-136490606,1,-10.8,12
PubChem-23844028,1,-10.8,11
PubChem-89457488,1,-10.8,14
PubChem-90311944,1,-10.8,7
PubChem-101384608,1,-10.8,8
PubChem-131831984,1,-10.8,10
PubChem-102354419,1,-10.8,8
PubChem-102068586,1,-10.8,9
PubChem-14583621,1,-10.8,4
PubChem-102263111,1,-10.8,7
PubChem-70025304,1,-10.8,7
PubChem-122691414,1,-10.8,19
PubChem-25096792,1,-10.8,7
PubChem-70311209,1,-10.8,10
PubChem-89583094,1,-10.8,16
PubChem-99998609,1,-10.8,10
PubChem-21858271,1,-10.8,1
PubChem-22708608,1,-10.8,8
PubChem-101460859,1,-10.8,9
PubChem-22298208,1,-10.7,10
PubChem-10628232,1,-10.7,6
PubChem-7050130,1,-10.7,7
PubChem-60071751,1,-10.7,11
PubChem-44385888,1,-10.7,10
PubChem-15560174,1,-10.7,4
PubChem-124877177,1,-10.7,12
PubChem-46915712,1,-10.7,3
PubChem-131835498,1,-10.7,6
PubChem-124904151,1,-10.7,15
PubChem-24893914,1,-10.7,15
PubChem-12047348,1,-10.7,4
PubChem-131835341,1,-10.7,9
PubChem-129448028,1,-10.7,5
PubChem-137513360,1,-10.7,7
PubChem-57265540,1,-10.7,13
PubChem-135489149,1,-10.7,2
PubChem-91344487,1,-10.7,3
PubChem-95789964,1,-10.7,10
PubChem-21550567,1,-10.7,15
PubChem-101120878,1,-10.7,7
PubChem-89980889,1,-10.7,19
PubChem-44258631,1,-10.7,7
PubChem-59197871,1,-10.7,18
PubChem-69444179,1,-10.7,4
PubChem-135476270,1,-10.7,13
PubChem-90658886,1,-10.7,3
PubChem-12308718,1,-10.7,4
PubChem-18173561,1,-10.7,12
PubChem-24873787,1,-10.7,13
PubChem-136655015,1,-10.7,21
PubChem-135997851,1,-10.7,8
PubChem-135266682,1,-10.7,20
PubChem-91466624,1,-10.7,6
PubChem-89339743,1,-10.7,5
PubChem-91009746,1,-10.7,8
PubChem-69480400,1,-10.7,9
PubChem-131752616,1,-10.7,6
PubChem-25001153,1,-10.7,10
PubChem-101206707,1,-10.7,5
PubChem-129539801,1,-10.7,8
PubChem-11972349,1,-10.7,13
PubChem-122191401,1,-10.7,3
PubChem-102316561,1,-10.7,17
PubChem-88953933,1,-10.7,9
PubChem-135513002,1,-10.7,1
PubChem-126746376,1,-10.7,6
PubChem-129448933,1,-10.7,8
PubChem-53354100,1,-10.7,6
PubChem-53354101,1,-10.7,4
PubChem-44257627,1,-10.7,4
PubChem-155950,1,-10.7,7
PubChem-57696374,1,-10.7,15
PubChem-46879489,1,-10.7,13
PubChem-10748642,1,-10.7,15
PubChem-93473134,1,-10.6,10
PubChem-125463361,1,-10.6,2
PubChem-14630653,1,-10.6,5
PubChem-122394135,1,-10.6,12
PubChem-21776665,1,-10.6,3
PubChem-91051563,1,-10.6,11
PubChem-97423593,1,-10.6,4
PubChem-91256021,1,-10.6,17
PubChem-45359550,1,-10.6,6
PubChem-73358,1,-10.6,7
PubChem-77108142,1,-10.6,13
PubChem-44258062,1,-10.6,4
PubChem-54748798,1,-10.6,4
PubChem-4356306,1,-10.6,6
PubChem-53476029,1,-10.6,18
PubChem-102445446,1,-10.6,6
PubChem-101458517,1,-10.6,9
PubChem-96544992,1,-10.6,15
PubChem-123986954,1,-10.6,9
PubChem-24180538,1,-10.6,7
PubChem-5318597,1,-10.6,2
PubChem-91856570,1,-10.6,16
PubChem-44596041,1,-10.6,21
PubChem-13992211,1,-10.6,14
PubChem-57502098,1,-10.6,7
PubChem-89424868,1,-10.6,11
PubChem-22647317,1,-10.6,9
PubChem-69302217,1,-10.6,14
PubChem-59874982,1,-10.6,15
PubChem-126968753,1,-10.6,18
PubChem-3726039,1,-10.6,6
PubChem-90352444,1,-10.6,15
PubChem-101236905,1,-10.6,9
PubChem-136800915,1,-10.6,6
PubChem-137955090,1,-10.6,11
PubChem-133562250,1,-10.6,11
PubChem-44257734,1,-10.6,5
PubChem-44144324,1,-10.6,4
PubChem-10531441,1,-10.6,7
PubChem-5320926,1,-10.6,3
PubChem-10003029,1,-10.6,7
PubChem-136013909,1,-10.6,6
PubChem-3341661,1,-10.6,8
PubChem-42638805,1,-10.6,9
PubChem-57765308,1,-10.6,11
PubChem-188923,1,-10.6,7
PubChem-100953222,1,-10.6,11
PubChem-89911915,1,-10.6,5
PubChem-137149098,1,-10.6,8
PubChem-71593100,1,-10.6,4
PubChem-23957895,1,-10.6,24
PubChem-102200301,1,-10.6,3
PubChem-76588330,1,-10.6,15
PubChem-71487967,1,-10.6,8
PubChem-23562502,1,-10.6,2
PubChem-136679246,1,-10.6,4
PubChem-10941789,1,-10.6,8
PubChem-3416658,1,-10.6,22
PubChem-9808486,1,-10.6,9
PubChem-56665385,1,-10.6,16
PubChem-59970385,1,-10.6,13
PubChem-71298116,1,-10.6,11
PubChem-124903251,1,-10.5,10
PubChem-44306420,1,-10.5,6
PubChem-637836,1,-10.5,4
PubChem-76966409,1,-10.5,13
PubChem-137258507,1,-10.5,24
PubChem-101100136,1,-10.5,22
PubChem-19949546,1,-10.5,15
PubChem-137498914,1,-10.5,17
PubChem-89756867,1,-10.5,12
PubChem-117884045,1,-10.5,19
PubChem-101872262,1,-10.5,5
PubChem-87160383,1,-10.5,22
PubChem-45358140,1,-10.5,7
PubChem-53393458,1,-10.5,6
PubChem-86584555,1,-10.5,9
PubChem-19949547,1,-10.5,15
PubChem-92531187,1,-10.5,9
PubChem-71553021,1,-10.5,14
PubChem-90663929,1,-10.5,11
PubChem-131835100,1,-10.5,8
PubChem-137635111,1,-10.5,6
PubChem-131833766,1,-10.5,5
PubChem-118055833,1,-10.5,18
PubChem-131838921,1,-10.5,2
PubChem-71207031,1,-10.5,7
PubChem-71206825,1,-10.5,14
PubChem-124901237,1,-10.5,8
PubChem-90979373,1,-10.5,14
PubChem-22524547,1,-10.5,10
PubChem-89440932,1,-10.5,6
PubChem-102161834,1,-10.5,6
PubChem-135407830,1,-10.5,4
PubChem-10532237,1,-10.5,1
PubChem-44414821,1,-10.5,18
PubChem-136828692,1,-10.5,9
PubChem-19943959,1,-10.5,13
PubChem-69360417,1,-10.5,13
PubChem-89327459,1,-10.5,9
PubChem-78187444,1,-10.5,6
PubChem-50994838,1,-10.5,13
PubChem-70006566,1,-10.5,12
PubChem-10816488,1,-10.5,10
PubChem-90943199,1,-10.5,4
PubChem-44373722,1,-10.5,10
PubChem-16661120,1,-10.5,6
PubChem-101136805,1,-10.5,15
PubChem-89041367,1,-10.5,25
PubChem-74383029,1,-10.5,10
PubChem-5315597,1,-10.5,8
PubChem-69481018,1,-10.5,9
PubChem-130280272,1,-10.5,5
PubChem-132586904,1,-10.5,12
PubChem-101060360,1,-10.5,4
PubChem-100932010,1,-10.5,11
PubChem-131970782,1,-10.5,9
PubChem-10464129,1,-10.5,24
PubChem-46905141,1,-10.5,10
PubChem-123634203,1,-10.5,14
PubChem-87594270,1,-10.5,8
PubChem-11192403,1,-10.5,6
PubChem-71222089,1,-10.5,10
PubChem-66661772,1,-10.5,7
PubChem-101140129,1,-10.5,12
PubChem-59859824,1,-10.5,10
PubChem-25152116,1,-10.5,24
PubChem-11705597,1,-10.5,6
PubChem-91852172,1,-10.5,9
PubChem-25064358,1,-10.5,5
PubChem-22298499,1,-10.5,23
PubChem-67819241,1,-10.5,11
PubChem-466323,1,-10.5,6
PubChem-68609942,1,-10.5,10
PubChem-121373546,1,-10.4,16
PubChem-123914179,1,-10.4,23
PubChem-54718713,1,-10.4,6
PubChem-102446876,1,-10.4,14
PubChem-90657583,1,-10.4,6
PubChem-16105447,1,-10.4,11
PubChem-110158441,1,-10.4,6
PubChem-58843409,1,-10.4,4
PubChem-68829187,1,-10.4,7
PubChem-21362321,1,-10.4,7
